,global_pep_ID,local_pep_ID,frame,trajectory,target_status,pp_contacts,pl_contacts,dip_pp_contacts,dip_lp_contacts,hyd_lp_contacts,Ppep_Nlip_contacts,Npep_Plip_contacts,mean_separation,mean_apl
25736,18,18,1665,0,2,0,4,0,0,6,1,0,17.956819312494176,0.904
25737,21,21,1665,0,0,0,10,0,3,53,0,0,11.087470966291002,0.904
25738,22,22,1665,0,1,0,30,0,7,31,2,0,1.6418158854215994,0.5887000000000001
25740,24,24,1665,0,3,0,0,0,0,0,0,0,27.999100207113237,0.5887000000000001
25741,26,26,1665,0,3,0,0,0,0,0,0,0,35.78217901213618,0.5887000000000001
25742,27,27,1665,0,3,0,0,0,0,0,0,0,20.420979984045054,0.5887000000000001
25743,28,28,1665,0,2,0,1,0,0,0,0,1,11.99300433794223,0.8536999999999999
25744,29,29,1665,0,0,0,24,0,5,52,4,0,8.248919056778035,0.8536999999999999
25745,30,30,1665,0,2,0,0,0,0,8,0,0,16.26402519763173,0.904
25746,33,33,1665,0,0,0,15,0,1,43,3,0,9.637739886920665,0.904
25747,34,34,1665,0,1,0,14,0,0,0,2,1,6.093633877958064,0.5887000000000001
25748,35,35,1665,0,3,0,0,0,0,0,0,0,43.99896202674734,0.5887000000000001
25750,2,2,1666,0,3,0,0,0,0,0,0,0,40.55691995238202,0.5754
25751,3,3,1666,0,3,0,0,0,0,0,0,0,25.664770521439483,0.5754
25752,4,4,1666,0,0,0,6,0,1,4,1,0,14.72626998455464,0.8583000000000001
25753,6,6,1666,0,0,0,12,0,2,32,1,1,17.907246904950263,0.9437
25754,9,9,1666,0,0,0,21,0,0,25,3,1,11.954520495048312,0.9437
25755,10,10,1666,0,1,0,19,0,2,9,1,1,6.50550514478919,0.5754
25757,14,14,1666,0,3,0,0,0,0,0,0,0,35.421993598697135,0.5754
25758,15,15,1666,0,3,0,0,0,0,0,0,0,24.14822916853004,0.5754
25759,16,16,1666,0,2,0,0,0,0,0,0,0,18.538312616996272,0.8583000000000001
25760,17,17,1666,0,0,0,9,0,1,27,2,0,11.189374985736132,0.8583000000000001
25761,18,18,1666,0,0,0,6,0,0,5,2,0,17.94723245990478,0.9437
25762,21,21,1666,0,0,0,10,0,3,50,0,0,11.081048068099031,0.9437
25763,22,22,1666,0,1,0,29,0,5,35,3,0,1.6411546487540103,0.5754
25765,24,24,1666,0,3,0,0,0,0,0,0,0,27.992957043744426,0.5754
25766,26,26,1666,0,3,0,0,0,0,0,0,0,35.77297815626506,0.5754
25767,27,27,1666,0,3,0,1,0,0,0,1,0,20.412006189681247,0.5754
25768,28,28,1666,0,2,0,1,0,0,0,0,1,11.989472569999212,0.8583000000000001
25769,29,29,1666,0,0,0,27,0,1,53,5,0,8.244770535732297,0.8583000000000001
25770,30,30,1666,0,2,0,2,0,0,9,0,0,16.25557325307956,0.9437
25771,33,33,1666,0,0,0,18,0,2,39,3,0,9.63247830155709,0.9437
25772,34,34,1666,0,1,0,11,0,0,0,2,2,6.091214586209767,0.5754
25773,35,35,1666,0,3,0,0,0,0,0,0,0,43.98548602037987,0.5754
25775,2,2,1667,0,3,0,0,0,0,0,0,0,40.55190807773539,0.5940000000000001
25776,3,3,1667,0,3,0,0,0,0,0,0,0,25.657999715123836,0.5940000000000001
25777,4,4,1667,0,0,0,6,0,0,3,1,0,14.7188579931855,0.8541000000000001
25778,6,6,1667,0,0,0,14,0,0,34,1,0,17.897053924181648,0.904
25779,9,9,1667,0,0,0,25,0,1,27,4,0,11.94794697421529,0.904
25780,10,10,1667,0,1,0,17,0,2,16,2,2,6.502241715033319,0.5940000000000001
25783,15,15,1667,0,3,0,0,0,0,0,0,0,24.140242533330124,0.5940000000000001
25784,16,16,1667,0,2,0,0,0,0,0,0,0,18.535128544828233,0.8541000000000001
25785,17,17,1667,0,0,0,5,0,2,22,2,0,11.182875252925449,0.8541000000000001
25786,18,18,1667,0,0,0,5,0,0,6,1,0,17.937221797937347,0.904
25787,21,21,1667,0,0,0,9,0,1,45,0,0,11.074792721982696,0.904
25788,22,22,1667,0,1,0,33,0,1,41,3,0,1.6408156962286982,0.5940000000000001
25790,24,24,1667,0,3,0,0,0,0,0,0,0,27.98692736084512,0.5940000000000001
25791,26,26,1667,0,3,0,0,0,0,0,0,0,35.76446218243933,0.5940000000000001
25792,27,27,1667,0,3,0,2,0,0,0,1,0,20.40257946242818,0.5940000000000001
25793,28,28,1667,0,2,0,4,0,0,0,0,0,11.985377847834704,0.8541000000000001
25794,29,29,1667,0,0,0,31,0,3,61,4,0,8.240037325529785,0.8541000000000001
25795,30,30,1667,0,2,0,0,0,0,9,0,0,16.246116251851397,0.904
25796,33,33,1667,0,0,0,17,0,2,39,3,0,9.626899064588756,0.904
25797,34,34,1667,0,1,0,12,0,0,0,2,2,6.088532822491777,0.5940000000000001
25798,35,35,1667,0,3,0,0,0,0,0,0,0,43.97147243779579,0.5940000000000001
25800,2,2,1668,0,3,0,0,0,0,0,0,0,40.54691007642724,0.5845000000000001
25801,3,3,1668,0,3,0,0,0,0,0,0,0,25.652171610894413,0.5845000000000001
25802,4,4,1668,0,0,0,10,0,3,3,1,0,14.711412554563402,0.8541000000000001
25803,6,6,1668,0,0,0,13,0,1,33,2,0,17.88675277814047,0.904
25804,9,9,1668,0,0,0,19,0,1,33,4,0,11.941273070456768,0.904
25805,10,10,1668,0,1,0,22,0,1,15,2,1,6.498631690979114,0.5845000000000001
25808,15,15,1668,0,3,0,0,0,0,0,0,0,24.132558036445666,0.5845000000000001
25809,16,16,1668,0,2,0,0,0,0,0,0,0,18.53257001493851,0.8541000000000001
25810,17,17,1668,0,0,0,8,0,1,20,2,0,11.176835148395392,0.8541000000000001
25811,18,18,1668,0,0,0,5,0,1,6,1,0,17.92660051355314,0.904
25812,21,21,1668,0,2,0,2,0,0,47,0,0,11.068487757592514,0.904
25813,22,22,1668,0,1,0,30,0,3,42,3,0,1.6403381135761748,0.5845000000000001
25815,24,24,1668,0,3,0,0,0,0,0,0,0,27.98034815838456,0.5845000000000001
25816,26,26,1668,0,3,0,0,0,0,0,0,0,35.75523077280641,0.5845000000000001
25817,27,27,1668,0,3,0,0,0,0,0,0,0,20.394519144618343,0.5845000000000001
25818,28,28,1668,0,2,0,1,0,0,0,0,0,11.98192947748961,0.8541000000000001
25819,29,29,1668,0,0,0,34,0,7,55,3,0,8.2357814407724,0.8541000000000001
25820,30,30,1668,0,2,0,0,0,0,10,0,0,16.237020389889857,0.904
25821,33,33,1668,0,0,0,19,0,1,38,3,0,9.621672745405514,0.904
25822,34,34,1668,0,1,0,17,0,0,0,2,2,6.085564694061979,0.5845000000000001
25823,35,35,1668,0,3,0,0,0,0,0,0,0,43.95921688689728,0.5845000000000001
25825,2,2,1669,0,3,0,0,0,0,0,0,0,40.53995855331502,0.5808000000000001
25826,3,3,1669,0,3,0,0,0,0,0,0,0,25.642991168415197,0.5808000000000001
25827,4,4,1669,0,0,0,10,0,2,5,0,0,14.704101058373965,0.8541000000000001
25828,6,6,1669,0,0,0,13,0,1,31,1,0,17.876911710901677,0.904
25829,9,9,1669,0,0,0,21,0,1,41,4,0,11.93476884652117,0.904
25830,10,10,1669,0,1,0,24,0,4,7,2,1,6.495233910337873,0.5808000000000001
25833,15,15,1669,0,3,0,0,0,0,0,0,0,24.125018051384306,0.5808000000000001
25834,16,16,1669,0,2,0,0,0,0,0,0,0,18.52955533557776,0.8541000000000001
25835,17,17,1669,0,0,0,8,0,1,30,2,0,11.171052061310943,0.8541000000000001
25836,18,18,1669,0,0,0,5,0,0,4,1,0,17.917848287615275,0.904
25837,21,21,1669,0,2,0,1,0,1,47,0,0,11.06235913208971,0.904
25838,22,22,1669,0,1,0,26,0,5,32,3,0,1.6395550766666502,0.5808000000000001
25840,24,24,1669,0,3,0,0,0,0,0,0,0,27.975375560154053,0.5808000000000001
25841,26,26,1669,0,3,0,0,0,0,0,0,0,35.74514771711372,0.5808000000000001
25842,27,27,1669,0,3,0,0,0,0,0,0,0,20.387812843445044,0.5808000000000001
25843,28,28,1669,0,2,0,2,0,0,0,0,0,11.97772426010356,0.8541000000000001
25844,29,29,1669,0,0,0,35,0,2,53,4,1,8.231529635523703,0.8541000000000001
25845,30,30,1669,0,2,0,0,0,0,8,0,0,16.228217168603408,0.904
25846,33,33,1669,0,0,0,21,0,5,36,3,0,9.616377313718672,0.904
25848,35,35,1669,0,3,0,0,0,0,0,0,0,43.94618454745824,0.5808000000000001
25850,2,2,1670,0,3,0,0,0,0,0,0,0,40.53585350473666,0.5937
25851,3,3,1670,0,3,0,0,0,0,0,0,0,25.636468538125865,0.5937
25852,4,4,1670,0,0,0,11,0,3,3,0,1,14.696413408345606,0.9081
25853,6,6,1670,0,0,0,17,0,1,26,1,0,17.86662869103946,0.9106
25854,9,9,1670,0,0,0,19,0,2,37,3,0,11.92832309296807,0.9106
25855,10,10,1670,0,1,0,23,0,3,6,2,1,6.492093137829721,0.5937
25857,14,14,1670,0,3,0,0,0,0,0,0,0,35.365579303025555,0.5937
25858,15,15,1670,0,3,0,0,0,0,0,0,0,24.118295177121357,0.5937
25859,16,16,1670,0,2,0,0,0,0,0,0,0,18.527842791068704,0.9081
25860,17,17,1670,0,0,0,7,0,1,31,2,0,11.1649682568493,0.9081
25861,18,18,1670,0,0,0,5,0,0,6,1,0,17.90776941692601,0.9106
25862,21,21,1670,0,2,0,3,0,3,44,1,0,11.056145838020171,0.9106
25863,22,22,1670,0,1,0,27,0,4,32,4,1,1.6389055067989466,0.5937
25865,24,24,1670,0,3,0,0,0,0,0,0,0,27.97055214634971,0.5937
25866,26,26,1670,0,3,0,0,0,0,0,0,0,35.7373099137459,0.5937
25867,27,27,1670,0,3,0,0,0,0,0,0,0,20.381175214226747,0.5937
25868,28,28,1670,0,2,0,2,0,0,0,0,0,11.97397209163449,0.9081
25869,29,29,1670,0,0,0,30,0,5,56,4,0,8.227222815515765,0.9081
25870,30,30,1670,0,2,0,0,0,0,8,0,0,16.21871757291407,0.9106
25871,33,33,1670,0,0,0,21,0,1,45,3,0,9.61116778520286,0.9106
25872,34,34,1670,0,1,0,10,0,0,0,2,2,6.080178153041832,0.5937
25873,35,35,1670,0,3,0,0,0,0,0,0,0,43.93372778835153,0.5937
25875,2,2,1671,0,3,0,0,0,0,0,0,0,40.52904033369927,0.6195999999999999
25876,3,3,1671,0,3,0,0,0,0,0,0,0,25.6293240949977,0.6195999999999999
25877,4,4,1671,0,0,0,9,0,2,4,0,1,14.689419005019811,0.9081
25878,6,6,1671,0,0,0,15,0,4,27,1,0,17.856752558584926,0.8968
25879,9,9,1671,0,0,0,19,0,0,39,5,1,11.921550959160475,0.8968
25880,10,10,1671,0,1,0,23,0,2,7,2,1,6.4886838419756065,0.6195999999999999
25883,15,15,1671,0,3,0,0,0,0,0,0,0,24.111207648981843,0.6195999999999999
25884,16,16,1671,0,2,0,0,0,0,0,0,0,18.525768588813868,0.9081
25885,17,17,1671,0,0,0,9,0,0,21,2,1,11.15856260923696,0.9081
25886,18,18,1671,0,0,0,5,0,0,6,1,0,17.8974409240288,0.8968
25887,21,21,1671,0,0,0,9,0,0,46,1,0,11.049831365835418,0.8968
25888,22,22,1671,0,1,0,29,0,3,36,4,1,1.6384955645978363,0.6195999999999999
25890,24,24,1671,0,3,0,0,0,0,0,0,0,27.965285030637617,0.6195999999999999
25891,26,26,1671,0,3,0,0,0,0,0,0,0,35.72871907931032,0.6195999999999999
25892,27,27,1671,0,3,0,0,0,0,0,0,0,20.374058471607725,0.6195999999999999
25893,28,28,1671,0,2,0,0,0,0,0,0,0,11.971011498844844,0.9081
25894,29,29,1671,0,0,0,32,0,6,51,4,0,8.222702905055932,0.9081
25895,30,30,1671,0,2,0,0,0,0,8,0,0,16.209916521883866,0.8968
25896,33,33,1671,0,0,0,24,0,4,41,3,0,9.60602137670818,0.8968
25897,34,34,1671,0,1,0,8,0,0,0,1,2,6.077252477110039,0.6195999999999999
25898,35,35,1671,0,3,0,0,0,0,0,0,0,43.920979986251695,0.6195999999999999
25900,2,2,1672,0,3,0,0,0,0,0,0,0,40.521256001773224,0.6346999999999999
25901,3,3,1672,0,3,0,0,0,0,0,0,0,25.622509647910224,0.6346999999999999
25902,4,4,1672,0,0,0,5,0,0,1,0,0,14.6814987609151,0.9256
25903,6,6,1672,0,0,0,15,0,2,38,1,0,17.8469044112393,0.8968
25904,9,9,1672,0,0,0,17,0,2,37,4,1,11.915043267650033,0.8968
25905,10,10,1672,0,1,0,24,0,4,5,2,2,6.485434005492483,0.6346999999999999
25907,14,14,1672,0,3,0,0,0,0,0,0,0,35.339817276382895,0.6346999999999999
25908,15,15,1672,0,3,0,0,0,0,0,0,0,24.104585486023964,0.6346999999999999
25909,16,16,1672,0,2,0,0,0,0,0,0,0,18.522223460839637,0.9256
25910,17,17,1672,0,0,0,12,0,1,16,2,0,11.152714522189507,0.9256
25911,18,18,1672,0,0,0,5,0,1,6,1,0,17.887663280800147,0.8968
25912,21,21,1672,0,0,0,11,0,4,48,1,0,11.043820961288557,0.8968
25913,22,22,1672,0,1,0,25,0,4,35,5,1,1.638157571095361,0.6346999999999999
25915,24,24,1672,0,3,0,0,0,0,0,0,0,27.959322484638548,0.6346999999999999
25916,26,26,1672,0,3,0,0,0,0,0,0,0,35.71937215112172,0.6346999999999999
25917,27,27,1672,0,3,0,0,0,0,0,0,0,20.36684924216838,0.6346999999999999
25918,28,28,1672,0,2,0,2,0,0,0,0,1,11.96530081903289,0.9256
25919,29,29,1672,0,0,0,32,0,7,46,3,0,8.218247871505087,0.9256
25920,30,30,1672,0,2,0,0,0,0,12,0,0,16.201352399004026,0.8968
25921,33,33,1672,0,0,0,19,0,2,45,3,0,9.600974425132277,0.8968
25922,34,34,1672,0,1,0,7,0,0,0,1,2,6.074823969460171,0.6346999999999999
25923,35,35,1672,0,3,0,0,0,0,0,0,0,43.907397375687616,0.6346999999999999
25925,2,2,1673,0,3,0,0,0,0,0,0,0,40.51263718817008,0.6187
25926,3,3,1673,0,3,0,0,0,0,0,0,0,25.61454077959728,0.6187
25927,4,4,1673,0,0,0,5,0,1,4,0,0,14.674178834707003,0.9081
25928,6,6,1673,0,0,0,9,0,0,34,1,0,17.836675830217516,0.9106
25929,9,9,1673,0,0,0,18,0,0,37,4,1,11.908371415977609,0.9106
25933,15,15,1673,0,3,0,0,0,0,0,0,0,24.096259430907164,0.6187
25934,16,16,1673,0,2,0,0,0,0,0,0,0,18.51881303683539,0.9081
25935,17,17,1673,0,0,0,11,0,2,22,2,1,11.14673427033152,0.9081
25936,18,18,1673,0,2,0,4,0,0,6,1,0,17.877826309943828,0.9106
25937,21,21,1673,0,0,0,10,0,3,36,0,0,11.037767537991083,0.9106
25938,22,22,1673,0,1,0,32,0,4,30,4,1,1.6375499091296903,0.6187
25940,24,24,1673,0,3,0,0,0,0,0,0,0,27.953554427485027,0.6187
25941,26,26,1673,0,3,0,0,0,0,0,0,0,35.70926303044148,0.6187
25942,27,27,1673,0,3,0,0,0,0,0,0,0,20.359730065894777,0.6187
25943,28,28,1673,0,2,0,2,0,0,0,0,1,11.961818407536327,0.9081
25944,29,29,1673,0,0,0,28,0,2,47,4,0,8.213734667535014,0.9081
25945,30,30,1673,0,2,0,0,0,0,9,0,0,16.19217466073285,0.9106
25946,33,33,1673,0,0,0,18,0,3,39,3,0,9.595485049919851,0.9106
25947,34,34,1673,0,1,0,7,0,0,0,1,2,6.072131072957348,0.6187
25948,35,35,1673,0,3,0,0,0,0,0,0,0,43.893826943234494,0.6187
25950,2,2,1674,0,3,0,0,0,0,0,0,0,40.50319323490507,0.6346999999999999
25951,3,3,1674,0,3,0,0,0,0,0,0,0,25.603598148827363,0.6346999999999999
25952,4,4,1674,0,0,0,6,0,1,6,0,0,14.666394256523066,0.9081
25953,6,6,1674,0,0,0,11,0,1,34,1,0,17.826649127589455,0.8968
25954,9,9,1674,0,0,0,21,0,1,40,4,1,11.901839142289065,0.8968
25955,10,10,1674,0,1,0,22,0,1,11,2,2,6.47824903214588,0.6346999999999999
25958,15,15,1674,0,3,0,0,0,0,0,0,0,24.08833601766156,0.6346999999999999
25959,16,16,1674,0,2,0,0,0,0,0,0,0,18.51701058363104,0.9081
25960,17,17,1674,0,0,0,10,0,3,18,2,1,11.1410924291877,0.9081
25961,18,18,1674,0,0,0,5,0,1,5,1,0,17.86791583789981,0.8968
25962,21,21,1674,0,0,0,6,0,2,43,0,1,11.031449126816558,0.8968
25963,22,22,1674,0,1,0,31,0,3,38,4,0,1.6369625387165014,0.6346999999999999
25965,24,24,1674,0,3,0,0,0,0,0,0,0,27.947439776607425,0.6346999999999999
25966,26,26,1674,0,3,0,0,0,0,0,0,0,35.69944285823593,0.6346999999999999
25967,27,27,1674,0,3,0,0,0,0,0,0,0,20.35252741274719,0.6346999999999999
25968,28,28,1674,0,2,0,2,0,0,0,0,1,11.957864255824438,0.9081
25969,29,29,1674,0,0,0,29,0,7,54,4,1,8.209363787491704,0.9081
25970,30,30,1674,0,2,0,0,0,0,10,0,0,16.183308969166422,0.8968
25971,33,33,1674,0,0,0,20,0,1,37,3,0,9.589846025545397,0.8968
25972,34,34,1674,0,1,0,8,0,0,0,1,1,6.069168514019941,0.6346999999999999
25973,35,35,1674,0,3,0,0,0,0,0,0,0,43.88104676963502,0.6346999999999999
25975,2,2,1675,0,3,0,0,0,0,0,0,0,40.49539357716354,0.6180000000000001
25976,3,3,1675,0,3,0,0,0,0,0,0,0,25.59614681216835,0.6180000000000001
25977,4,4,1675,0,0,0,8,0,1,2,1,0,14.659353798966908,0.9174
25978,6,6,1675,0,0,0,8,0,1,31,1,0,17.816315305150948,0.842
25979,9,9,1675,0,0,0,19,0,0,36,4,1,11.89526505813695,0.842
25980,10,10,1675,0,1,0,24,0,5,9,2,2,6.475073422299086,0.6180000000000001
25983,15,15,1675,0,3,0,0,0,0,0,0,0,24.0813717298077,0.6180000000000001
25984,16,16,1675,0,2,0,0,0,0,0,0,0,18.514044436593913,0.9174
25985,17,17,1675,0,0,0,13,0,3,29,3,1,11.135143813520711,0.9174
25986,18,18,1675,0,0,0,5,0,0,9,1,0,17.85863650192016,0.842
25987,21,21,1675,0,0,0,5,0,3,44,0,1,11.025132526404128,0.842
25988,22,22,1675,0,1,0,36,0,3,36,4,0,1.6362161317429649,0.6180000000000001
25990,24,24,1675,0,3,0,0,0,0,0,0,0,27.94011740109131,0.6180000000000001
25991,26,26,1675,0,3,0,0,0,0,0,0,0,35.69056392777206,0.6180000000000001
25992,27,27,1675,0,3,0,0,0,0,0,0,0,20.345195585739223,0.6180000000000001
25993,28,28,1675,0,2,0,1,0,0,0,0,1,11.954187751828746,0.9174
25994,29,29,1675,0,0,0,30,0,0,47,3,0,8.204652768748558,0.9174
25995,30,30,1675,0,2,0,0,0,0,7,0,0,16.174456149234018,0.842
25996,33,33,1675,0,0,0,19,0,1,46,3,0,9.584992232636765,0.842
25997,34,34,1675,0,1,0,9,0,0,0,1,1,6.066503330106742,0.6180000000000001
25998,35,35,1675,0,3,0,0,0,0,0,0,0,43.868191628287384,0.6180000000000001
26000,2,2,1676,0,3,0,0,0,0,0,0,0,40.488374584153405,0.6355999999999999
26001,3,3,1676,0,3,0,0,0,0,0,0,0,25.588671132969782,0.6355999999999999
26002,4,4,1676,0,0,0,8,0,1,3,1,0,14.651650758164006,0.9174
26003,6,6,1676,0,0,0,8,0,1,27,1,0,17.80590228653903,0.8814
26004,9,9,1676,0,0,0,21,0,1,25,4,1,11.888859347768308,0.8814
26005,10,10,1676,0,1,0,20,0,3,8,2,1,6.4717165493082645,0.6355999999999999
26008,15,15,1676,0,3,0,0,0,0,0,0,0,24.07590070246702,0.6355999999999999
26009,16,16,1676,0,2,0,0,0,0,0,0,0,18.511496373050445,0.9174
26010,17,17,1676,0,0,0,24,0,4,15,2,0,11.128954461450196,0.9174
26011,18,18,1676,0,0,0,5,0,0,7,1,0,17.848461868220486,0.8814
26012,21,21,1676,0,0,0,7,0,2,43,1,1,11.019044896774645,0.8814
26015,24,24,1676,0,3,0,0,0,0,0,0,0,27.933101232268665,0.6355999999999999
26016,26,26,1676,0,3,0,0,0,0,0,0,0,35.68170385533822,0.6355999999999999
26017,27,27,1676,0,3,0,0,0,0,0,0,0,20.336888618944965,0.6355999999999999
26018,28,28,1676,0,2,0,2,0,0,0,0,1,11.95017333525156,0.9174
26019,29,29,1676,0,0,0,26,0,6,60,3,0,8.200015664622512,0.9174
26020,30,30,1676,0,2,0,0,0,0,11,0,0,16.165108223709133,0.8814
26021,33,33,1676,0,0,0,18,0,3,42,3,0,9.579937775780127,0.8814
26022,34,34,1676,0,1,0,14,0,0,0,1,1,6.06346823669553,0.6355999999999999
26023,35,35,1676,0,3,0,0,0,0,0,0,0,43.853212022304426,0.6355999999999999
26025,2,2,1677,0,3,0,0,0,0,0,0,0,40.48285056773639,0.6355999999999999
26026,3,3,1677,0,3,0,0,0,0,0,0,0,25.582744074874302,0.6355999999999999
26027,4,4,1677,0,0,0,7,0,0,2,1,0,14.643957711948962,0.9081
26028,6,6,1677,0,0,0,13,0,3,32,1,0,17.796298610914743,0.8968
26029,9,9,1677,0,0,0,19,0,2,32,3,1,11.882276646377266,0.8968
26030,10,10,1677,0,1,0,23,0,6,12,2,1,6.4684201163567225,0.6355999999999999
26032,14,14,1677,0,3,0,0,0,0,0,0,0,35.26526493663032,0.6355999999999999
26033,15,15,1677,0,3,0,0,0,0,0,0,0,24.069707015228392,0.6355999999999999
26034,16,16,1677,0,2,0,0,0,0,0,0,0,18.506781419420133,0.9081
26035,17,17,1677,0,0,0,24,0,3,18,2,0,11.12276965899944,0.9081
26036,18,18,1677,0,0,0,5,0,0,6,1,0,17.838456266102263,0.8968
26037,21,21,1677,0,0,0,6,0,0,43,0,1,11.012968152458308,0.8968
26038,22,22,1677,0,1,0,31,0,4,42,4,0,1.6348565995000095,0.6355999999999999
26040,24,24,1677,0,3,0,0,0,0,0,0,0,27.92737659831287,0.6355999999999999
26041,26,26,1677,0,3,0,0,0,0,0,0,0,35.67200274907341,0.6355999999999999
26042,27,27,1677,0,3,0,0,0,0,0,0,0,20.329541747719855,0.6355999999999999
26043,28,28,1677,0,2,0,2,0,0,0,0,1,11.946024035823218,0.9081
26044,29,29,1677,0,0,0,29,0,3,51,4,0,8.195740215618706,0.9081
26045,30,30,1677,0,2,0,0,0,0,11,0,0,16.15612811727434,0.8968
26046,33,33,1677,0,0,0,24,0,2,39,3,0,9.57467436492226,0.8968
26047,34,34,1677,0,1,0,11,0,0,0,1,1,6.060918539503535,0.6355999999999999
26048,35,35,1677,0,3,0,0,0,0,0,0,0,43.83991652261385,0.6355999999999999
26050,2,2,1678,0,3,0,0,0,0,0,0,0,40.47814427067283,0.6355999999999999
26051,3,3,1678,0,3,0,0,0,0,0,0,0,25.577984534158844,0.6355999999999999
26052,4,4,1678,0,0,0,8,0,0,3,1,0,14.636260339553012,0.9081
26053,6,6,1678,0,0,0,10,0,2,27,1,0,17.786649047538848,0.8968
26054,9,9,1678,0,0,0,18,0,1,34,5,1,11.875608353246497,0.8968
26055,10,10,1678,0,1,0,23,0,5,7,2,1,6.46495412195744,0.6355999999999999
26058,15,15,1678,0,3,0,0,0,0,0,0,0,24.06412589553971,0.6355999999999999
26059,16,16,1678,0,2,0,0,0,0,0,0,0,18.50413417899068,0.9081
26060,17,17,1678,0,0,0,23,0,6,13,2,0,11.116492253255675,0.9081
26061,18,18,1678,0,2,0,4,0,0,6,1,0,17.828458634354472,0.8968
26062,21,21,1678,0,0,0,6,0,3,48,0,1,11.00706659376371,0.8968
26063,22,22,1678,0,1,0,27,0,5,41,4,0,1.6342402448835145,0.6355999999999999
26065,24,24,1678,0,3,0,0,0,0,0,0,0,27.922498040101836,0.6355999999999999
26066,26,26,1678,0,3,0,0,0,0,0,0,0,35.66407642650679,0.6355999999999999
26067,27,27,1678,0,3,0,0,0,0,0,0,0,20.321735434460827,0.6355999999999999
26068,28,28,1678,0,2,0,2,0,0,0,0,1,11.941983568203849,0.9081
26069,29,29,1678,0,0,0,29,0,5,43,4,0,8.191426596221982,0.9081
26070,30,30,1678,0,2,0,0,0,0,8,0,0,16.147397118379466,0.8968
26071,33,33,1678,0,0,0,21,0,3,34,3,0,9.569317614180852,0.8968
26072,34,34,1678,0,1,0,10,0,0,0,1,1,6.0584565701506605,0.6355999999999999
26073,35,35,1678,0,3,0,0,0,0,0,0,0,43.82544995100719,0.6355999999999999
26075,2,2,1679,0,3,0,0,0,0,0,0,0,40.47316399512205,0.6367
26076,3,3,1679,0,3,0,0,0,0,0,0,0,25.57258378772695,0.6367
26077,4,4,1679,0,0,0,7,0,3,4,1,0,14.628913654140469,0.9081
26078,6,6,1679,0,0,0,7,0,0,29,1,0,17.776934309859868,0.8968
26079,9,9,1679,0,0,0,25,0,0,33,4,1,11.869249968697869,0.8968
26080,10,10,1679,0,1,0,22,0,2,11,2,1,6.461736013810038,0.6367
26083,15,15,1679,0,3,0,0,0,0,0,0,0,24.0565960174364,0.6367
26084,16,16,1679,0,2,0,0,0,0,0,0,0,18.501084270063323,0.9081
26085,17,17,1679,0,0,0,27,0,2,22,2,0,11.110444794080596,0.9081
26086,18,18,1679,0,2,0,3,0,0,6,1,0,17.81948778648438,0.8968
26087,21,21,1679,0,0,0,7,0,2,43,0,1,11.000889205965152,0.8968
26088,22,22,1679,0,1,0,31,0,2,40,4,0,1.6338496070643005,0.6367
26090,24,24,1679,0,3,0,0,0,0,0,0,0,27.917262767883656,0.6367
26091,26,26,1679,0,3,0,0,0,0,0,0,0,35.65598723148959,0.6367
26092,27,27,1679,0,3,0,0,0,0,0,0,0,20.3146836454032,0.6367
26093,28,28,1679,0,2,0,0,0,0,0,0,1,11.938223345219134,0.9081
26094,29,29,1679,0,0,0,32,0,4,47,4,0,8.186930105365805,0.9081
26095,30,30,1679,0,2,0,0,0,0,9,0,0,16.138603839924475,0.8968
26096,33,33,1679,0,0,0,18,0,2,37,3,0,9.564089423704054,0.8968
26097,34,34,1679,0,1,0,9,0,0,0,1,2,6.055465508922596,0.6367
26098,35,35,1679,0,3,0,0,0,0,0,0,0,43.81142012188471,0.6367
26100,2,2,1680,0,3,0,0,0,0,0,0,0,40.46813845252851,0.6324
26101,3,3,1680,0,3,0,0,0,0,0,0,0,25.56504626257828,0.6324
26102,4,4,1680,0,0,0,7,0,1,3,1,0,14.621459220673067,0.8481
26103,6,6,1680,0,0,0,11,0,1,27,1,0,17.76770657528901,0.9074
26104,9,9,1680,0,0,0,20,0,0,37,3,1,11.862555925044612,0.9074
26105,10,10,1680,0,1,0,22,0,5,11,2,1,6.458538961107053,0.6324
26107,14,14,1680,0,3,0,0,0,0,0,0,0,35.21854536945703,0.6324
26108,15,15,1680,0,3,0,0,0,0,0,0,0,24.052255572387253,0.6324
26109,16,16,1680,0,2,0,0,0,0,0,0,0,18.49759486673323,0.8481
26110,17,17,1680,0,0,0,18,0,4,22,1,0,11.104635313513118,0.8481
26111,18,18,1680,0,2,0,4,0,0,6,1,0,17.81048559731242,0.9074
26112,21,21,1680,0,0,0,7,0,2,43,0,1,10.99490018740226,0.9074
26113,22,22,1680,0,1,0,29,0,3,37,3,0,1.6333434372519966,0.6324
26115,24,24,1680,0,3,0,0,0,0,0,0,0,27.911635394873898,0.6324
26116,26,26,1680,0,3,0,0,0,0,0,0,0,35.64704564920535,0.6324
26117,27,27,1680,0,3,0,0,0,0,0,0,0,20.307429267402007,0.6324
26118,28,28,1680,0,2,0,2,0,0,0,0,1,11.934020943251667,0.8481
26119,29,29,1680,0,0,0,24,0,3,49,4,0,8.182308925003293,0.8481
26120,30,30,1680,0,2,0,0,0,0,8,0,0,16.13011642632114,0.9074
