global_pep_ID,local_pep_ID,frame,trajectory,target_status,pp_contacts,pl_contacts,dip_pp_contacts,dip_lp_contacts,hyd_lp_contacts,Ppep_Nlip_contacts,Npep_Plip_contacts,mean_separation,mean_apl
15,15,3980,0,1,0,9,0,1,2,0,1,13.413804651239282,0.6056999999999999
16,16,3980,0,2,0,0,0,0,0,0,0,11.924827668706788,0.8031
17,17,3980,0,0,0,9,0,0,15,0,2,5.236098038303661,0.8031
18,18,3980,0,0,0,5,0,0,25,1,0,8.027557700594874,0.9649999999999999
20,20,3980,0,2,0,0,0,0,0,0,0,30.162829170414476,0.8031
21,21,3980,0,0,0,9,0,3,39,0,0,5.090434732552634,0.9649999999999999
22,22,3980,0,1,0,32,0,1,36,5,0,1.152112186713338,0.5922000000000001
23,23,3980,0,3,44,0,0,0,0,0,0,35.75729128382123,0.6056999999999999
24,24,3980,0,3,0,0,0,0,0,0,0,19.67385916436634,0.6056999999999999
26,26,3980,0,3,8,0,0,0,0,0,0,25.49369884892247,0.6056999999999999
27,27,3980,0,3,0,0,0,0,0,0,0,15.925969049924898,0.6056999999999999
28,28,3980,0,2,0,0,0,0,0,0,0,7.758575008775262,0.8031
29,29,3980,0,0,0,24,0,2,31,4,0,3.9509666789607287,0.8031
30,30,3980,0,2,0,4,0,0,11,1,1,7.361548879593356,0.9649999999999999
32,32,3980,0,2,0,0,0,0,0,0,0,32.14383439704186,0.8031
33,33,3980,0,0,0,25,0,1,39,3,0,4.465865932421963,0.9649999999999999
34,34,3980,0,1,0,25,0,0,0,2,0,3.2999073652241178,0.6056999999999999
35,35,3980,0,3,0,0,0,0,0,0,0,37.78799529304418,0.6056999999999999
0,0,3981,0,3,21,0,0,0,0,0,0,34.109380883833076,0.6103
2,2,3981,0,3,0,0,0,0,0,0,0,30.42072774402172,0.6103
3,3,3981,0,1,0,35,0,5,44,6,2,12.619128518313277,0.6103
4,4,3981,0,2,0,2,0,0,0,0,0,9.187279536251694,0.7918
6,6,3981,0,0,0,23,0,3,36,3,1,7.963293601015296,0.9433
8,8,3981,0,2,0,0,0,0,0,0,0,35.22737521782902,0.7918
9,9,3981,0,0,0,17,0,1,31,4,0,5.462183427243401,0.9433
10,10,3981,0,1,0,23,0,2,3,1,2,3.2694223049085416,0.6103
11,11,3981,0,2,0,0,0,0,0,0,0,28.7038184441313,0.7918
12,12,3981,0,3,59,0,0,0,0,0,0,39.88042091679969,0.6103
14,14,3981,0,3,0,0,0,0,0,0,0,20.870605106949057,0.6103
15,15,3981,0,1,0,8,0,0,1,0,1,13.410844568280938,0.6103
16,16,3981,0,2,0,0,0,0,0,0,0,11.924200503070203,0.7918
17,17,3981,0,0,0,9,0,5,21,1,2,5.235061052882401,0.7918
18,18,3981,0,0,0,6,0,0,19,1,0,8.025706352050024,0.9433
20,20,3981,0,2,0,0,0,0,0,0,0,30.15819726953098,0.7918
21,21,3981,0,0,0,10,0,3,35,1,0,5.089314976535468,0.9433
22,22,3981,0,1,0,28,0,2,35,5,0,1.151978896522177,0.6028
23,23,3981,0,3,39,0,1,0,0,0,0,35.754471046346474,0.6103
24,24,3981,0,3,0,0,0,0,0,0,0,19.671620768932033,0.6103
26,26,3981,0,3,12,0,0,0,0,0,0,25.492639969071597,0.6103
27,27,3981,0,3,0,0,0,0,0,0,0,15.925865978530068,0.6103
28,28,3981,0,2,0,0,0,0,0,0,0,7.758341730266404,0.7918
29,29,3981,0,0,0,20,0,3,34,4,0,3.950104758062963,0.7918
30,30,3981,0,0,0,6,0,0,15,1,1,7.360007067058557,0.9433
32,32,3981,0,2,0,0,0,0,0,0,0,32.14170847285779,0.7918
33,33,3981,0,0,0,23,0,8,41,3,0,4.464999363294432,0.9433
34,34,3981,0,1,0,20,0,0,0,2,0,3.2994114716548126,0.6103
35,35,3981,0,3,0,0,0,0,0,0,0,37.78761101666635,0.6103
0,0,3982,0,3,27,0,0,0,0,0,0,34.106417952355656,0.5992999999999999
2,2,3982,0,3,0,0,0,0,0,0,0,30.419353970105345,0.5992999999999999
3,3,3982,0,1,0,30,0,3,43,6,2,12.616196898489324,0.5992999999999999
4,4,3982,0,2,0,3,0,0,0,0,0,9.18617112754193,0.8316000000000001
6,6,3982,0,0,0,22,0,3,34,3,1,7.961403370166286,0.9433
8,8,3982,0,2,0,0,0,0,0,0,0,35.224152311631656,0.8316000000000001
9,9,3982,0,0,0,17,0,0,35,4,1,5.461087401334955,0.9433
10,10,3982,0,1,0,25,0,1,4,1,2,3.268897532541044,0.5992999999999999
11,11,3982,0,2,0,0,0,0,0,0,0,28.69872346719211,0.8316000000000001
12,12,3982,0,3,54,0,0,0,0,0,0,39.87979242164778,0.5992999999999999
14,14,3982,0,3,0,0,0,0,0,0,0,20.86850947347691,0.5992999999999999
15,15,3982,0,1,0,6,0,0,2,0,1,13.407693273137909,0.5992999999999999
16,16,3982,0,2,0,0,0,0,0,0,0,11.923520666997906,0.8316000000000001
17,17,3982,0,0,0,10,0,0,21,2,2,5.233844765052515,0.8316000000000001
18,18,3982,0,0,0,7,0,0,23,1,0,8.0240415146429,0.9433
20,20,3982,0,2,0,0,0,0,0,0,0,30.153353055415103,0.8316000000000001
21,21,3982,0,0,0,8,0,6,34,0,0,5.088308318066958,0.9433
22,22,3982,0,1,0,31,0,4,39,5,0,1.1519149440969765,0.6021
23,23,3982,0,3,46,0,0,0,0,0,0,35.75153611614032,0.5992999999999999
24,24,3982,0,3,0,0,0,0,0,0,0,19.66889983883708,0.5992999999999999
26,26,3982,0,3,15,0,0,0,0,0,0,25.490580735789067,0.5992999999999999
27,27,3982,0,3,0,0,0,0,0,0,0,15.925613953138235,0.5992999999999999
28,28,3982,0,2,0,0,0,0,0,0,0,7.758324436236193,0.8316000000000001
29,29,3982,0,0,0,18,0,2,39,4,0,3.949405885387037,0.8316000000000001
30,30,3982,0,0,0,6,0,0,13,0,1,7.358506104901217,0.9433
32,32,3982,0,2,0,0,0,0,0,0,0,32.139178887794834,0.8316000000000001
33,33,3982,0,0,0,17,0,4,37,3,0,4.464081008896369,0.9433
34,34,3982,0,1,0,21,0,1,0,2,0,3.2990093562257727,0.5992999999999999
35,35,3982,0,3,0,0,0,0,0,0,0,37.78709523119193,0.5992999999999999
0,0,3983,0,3,34,0,0,0,0,0,0,34.10352949719383,0.6103
2,2,3983,0,3,0,0,0,0,0,0,0,30.41787374275421,0.6103
3,3,3983,0,1,0,32,0,5,52,6,2,12.613279291791075,0.6103
4,4,3983,0,2,0,2,0,0,0,0,0,9.184928124877834,0.8109
6,6,3983,0,0,0,17,0,4,34,2,1,7.959597915179573,0.9357
8,8,3983,0,2,0,0,0,0,0,0,0,35.22140226669946,0.8109
9,9,3983,0,0,0,23,0,1,37,4,2,5.459846532871702,0.9357
10,10,3983,0,1,0,18,0,3,6,1,2,3.268383401208783,0.6103
11,11,3983,0,2,0,0,0,0,0,0,0,28.69348002866583,0.8109
12,12,3983,0,3,60,0,0,0,0,0,0,39.87935799862962,0.6103
14,14,3983,0,3,0,0,0,0,0,0,0,20.866508373982935,0.6103
15,15,3983,0,3,0,4,0,0,3,0,1,13.404739217963414,0.6103
16,16,3983,0,2,0,0,0,0,0,0,0,11.922615897930475,0.8109
17,17,3983,0,0,0,10,0,0,15,2,3,5.232754409642649,0.8109
18,18,3983,0,0,0,8,0,0,19,1,0,8.022231822926939,0.9357
20,20,3983,0,2,0,0,0,0,0,0,0,30.148881165601072,0.8109
21,21,3983,0,0,0,8,0,3,38,0,0,5.087183103783029,0.9357
22,22,3983,0,1,0,27,0,1,37,4,0,1.1517977113867262,0.6033999999999999
23,23,3983,0,3,43,0,4,0,0,0,0,35.7491956822513,0.6103
24,24,3983,0,3,0,0,0,0,0,0,0,19.667213495658935,0.6103
26,26,3983,0,3,5,0,0,0,0,0,0,25.48941981499557,0.6103
27,27,3983,0,3,0,0,0,0,0,0,0,15.925662278897564,0.6103
28,28,3983,0,2,0,0,0,0,0,0,0,7.7576899228956755,0.8109
29,29,3983,0,0,0,26,0,4,41,4,0,3.9486008366504497,0.8109
30,30,3983,0,0,0,6,0,1,10,0,1,7.356921138432156,0.9357
32,32,3983,0,2,0,0,0,0,0,0,0,32.13667884329678,0.8109
33,33,3983,0,0,0,24,0,4,44,3,0,4.4632599981590895,0.9357
34,34,3983,0,1,0,22,0,4,0,2,0,3.2986830026589153,0.6103
35,35,3983,0,3,0,0,0,0,0,0,0,37.7872306091214,0.6103
0,0,3984,0,3,24,0,0,0,0,0,0,34.1005291766288,0.6058999999999999
2,2,3984,0,3,0,0,0,0,0,0,0,30.416283575302348,0.6058999999999999
3,3,3984,0,1,0,37,0,4,45,6,2,12.610263248986127,0.6058999999999999
4,4,3984,0,0,0,6,0,2,0,0,1,9.183477199830616,0.8161999999999999
6,6,3984,0,0,0,27,0,6,43,3,1,7.957766175089934,0.9591999999999998
8,8,3984,0,2,0,0,0,0,0,0,0,35.21783965631485,0.8161999999999999
9,9,3984,0,0,0,25,0,1,32,4,1,5.458739940565354,0.9591999999999998
10,10,3984,0,1,0,22,0,6,9,1,2,3.267858861797482,0.6058999999999999
11,11,3984,0,2,0,0,0,0,0,0,0,28.68878233637301,0.8161999999999999
12,12,3984,0,3,74,0,0,0,0,0,0,39.878934668675456,0.6058999999999999
14,14,3984,0,3,0,0,0,0,0,0,0,20.86441225373478,0.6058999999999999
15,15,3984,0,1,0,6,0,1,2,0,1,13.40149178139603,0.6058999999999999
16,16,3984,0,2,0,0,0,0,0,0,0,11.921786659816837,0.8161999999999999
17,17,3984,0,0,0,13,0,0,24,1,3,5.231737739804864,0.8161999999999999
18,18,3984,0,0,0,5,0,0,18,1,0,8.020538921674419,0.9591999999999998
20,20,3984,0,2,0,0,0,0,0,0,0,30.144881194311928,0.8161999999999999
21,21,3984,0,0,0,8,0,3,30,0,0,5.08605247839886,0.9591999999999998
22,22,3984,0,1,0,23,0,5,40,4,1,1.1516623413962168,0.6042000000000001
23,23,3984,0,3,38,0,2,0,0,0,0,35.747274205948024,0.6058999999999999
24,24,3984,0,3,0,0,0,0,0,0,0,19.665488558548983,0.6058999999999999
26,26,3984,0,3,8,0,0,0,0,0,0,25.487834595781894,0.6058999999999999
27,27,3984,0,3,0,0,0,0,0,0,0,15.925441667998344,0.6058999999999999
28,28,3984,0,2,0,0,0,0,0,0,0,7.75753471696123,0.8161999999999999
29,29,3984,0,0,0,25,0,3,35,3,0,3.947833205462859,0.8161999999999999
30,30,3984,0,2,0,4,0,0,15,1,1,7.355224406397081,0.9591999999999998
32,32,3984,0,2,0,0,0,0,0,0,0,32.13375432256373,0.8161999999999999
33,33,3984,0,0,0,23,0,5,31,3,0,4.462371188892558,0.9591999999999998
34,34,3984,0,1,0,20,0,2,0,2,0,3.298052087061902,0.6058999999999999
35,35,3984,0,3,0,0,0,0,0,0,0,37.787573065795144,0.6058999999999999
0,0,3985,0,3,26,0,0,0,0,0,0,34.097957666708965,0.606
2,2,3985,0,3,0,0,0,0,0,0,0,30.41495952150277,0.606
3,3,3985,0,1,0,35,0,3,50,6,3,12.607275123786136,0.606
4,4,3985,0,0,0,7,0,1,0,0,0,9.182217382409842,0.8316000000000001
6,6,3985,0,0,0,18,0,1,31,2,1,7.956035375024968,0.9808999999999999
8,8,3985,0,2,0,0,0,0,0,0,0,35.214604433078904,0.8316000000000001
9,9,3985,0,0,0,20,0,1,37,4,1,5.457564428544267,0.9808999999999999
10,10,3985,0,1,0,24,0,4,9,1,2,3.267371591800039,0.606
11,11,3985,0,2,0,0,0,0,0,0,0,28.683848916445346,0.8316000000000001
12,12,3985,0,3,55,0,0,0,0,0,0,39.87863411020983,0.606
14,14,3985,0,3,0,0,0,0,0,0,0,20.862696282614255,0.606
15,15,3985,0,3,0,3,0,0,6,0,1,13.398406945483762,0.606
16,16,3985,0,2,0,0,0,0,0,0,0,11.921144451527471,0.8316000000000001
17,17,3985,0,0,0,12,0,1,22,2,3,5.2307414941265975,0.8316000000000001
18,18,3985,0,0,0,6,0,0,20,1,0,8.018648104457027,0.9808999999999999
20,20,3985,0,2,0,0,0,0,0,0,0,30.140359079692544,0.8316000000000001
21,21,3985,0,0,0,8,0,2,31,0,0,5.084988958165644,0.9808999999999999
22,22,3985,0,1,0,28,0,4,41,4,1,1.1516889338945302,0.6042000000000001
23,23,3985,0,3,44,0,1,0,0,0,0,35.74497575293612,0.606
24,24,3985,0,3,0,0,0,0,0,0,0,19.663384847769304,0.606
26,26,3985,0,3,12,0,0,0,0,0,0,25.486527915826635,0.606
27,27,3985,0,3,0,0,0,0,0,0,0,15.92504959633712,0.606
28,28,3985,0,2,0,0,0,0,0,0,0,7.7573442918543964,0.8316000000000001
29,29,3985,0,0,0,30,0,3,44,4,0,3.947124700734189,0.8316000000000001
30,30,3985,0,0,0,8,0,0,9,1,1,7.3535750130122866,0.9808999999999999
32,32,3985,0,2,0,0,0,0,0,0,0,32.13064108974512,0.8316000000000001
33,33,3985,0,0,0,21,0,2,36,2,0,4.461462234578237,0.9808999999999999
34,34,3985,0,1,0,19,0,0,0,2,0,3.2974887878679917,0.606
35,35,3985,0,3,0,0,0,0,0,0,0,37.787158118184664,0.606
0,0,3986,0,3,27,0,0,0,0,0,0,34.09517855028771,0.6029000000000001
2,2,3986,0,3,0,0,0,0,0,0,0,30.413397687680593,0.6029000000000001
3,3,3986,0,1,0,29,0,5,49,6,3,12.60431242843616,0.6029000000000001
4,4,3986,0,2,0,4,0,0,0,0,0,9.180980472203744,0.7827
6,6,3986,0,0,0,18,0,3,32,2,1,7.954246719580065,0.9865999999999999
8,8,3986,0,2,0,0,0,0,0,0,0,35.21013782361603,0.7827
9,9,3986,0,0,0,17,0,1,35,3,2,5.456331122850131,0.9865999999999999
10,10,3986,0,1,0,22,0,4,8,1,2,3.266779357811332,0.6029000000000001
11,11,3986,0,2,0,0,0,0,0,0,0,28.678389345999065,0.7827
12,12,3986,0,3,70,0,0,0,0,0,0,39.87838703225255,0.6029000000000001
14,14,3986,0,3,0,0,0,0,0,0,0,20.86080173558654,0.6029000000000001
15,15,3986,0,3,0,3,0,3,6,0,1,13.39547360673996,0.6029000000000001
16,16,3986,0,2,0,0,0,0,0,0,0,11.920118247738088,0.7827
17,17,3986,0,0,0,13,0,2,22,1,3,5.2297863501867505,0.7827
18,18,3986,0,0,0,5,0,0,14,1,0,8.016920034888292,0.9865999999999999
20,20,3986,0,2,0,0,0,0,0,0,0,30.135853831650692,0.7827
21,21,3986,0,0,0,5,0,4,43,0,0,5.083831177770944,0.9865999999999999
22,22,3986,0,1,0,22,0,7,32,4,1,1.151658156817202,0.5966
23,23,3986,0,3,48,0,1,0,0,0,0,35.74270908821341,0.6029000000000001
24,24,3986,0,3,0,0,0,0,0,0,0,19.66154187443912,0.6029000000000001
26,26,3986,0,3,13,0,0,0,0,0,0,25.485477462458277,0.6029000000000001
27,27,3986,0,3,0,0,0,0,0,0,0,15.925042204306129,0.6029000000000001
28,28,3986,0,2,0,0,0,0,0,0,0,7.757311955784077,0.7827
29,29,3986,0,0,0,22,0,0,40,4,0,3.946359246098454,0.7827
30,30,3986,0,0,0,6,0,1,14,1,1,7.352078218685652,0.9865999999999999
32,32,3986,0,2,0,0,0,0,0,0,0,32.124351729257754,0.7827
33,33,3986,0,0,0,22,0,3,33,2,0,4.4605600384698585,0.9865999999999999
34,34,3986,0,1,0,23,0,2,0,2,0,3.296985977238885,0.6029000000000001
35,35,3986,0,3,0,0,0,0,0,0,0,37.78690919861881,0.6029000000000001
0,0,3987,0,3,24,0,0,0,0,0,0,34.09254065495587,0.6093999999999999
2,2,3987,0,3,0,0,0,0,0,0,0,30.411119786737945,0.6093999999999999
3,3,3987,0,1,0,30,0,3,48,6,2,12.60128386432231,0.6093999999999999
4,4,3987,0,2,0,3,0,0,0,0,0,9.179813358101809,0.7827
6,6,3987,0,0,0,12,0,1,41,2,1,7.952541489972483,0.9808999999999999
8,8,3987,0,2,0,0,0,0,0,0,0,35.20666005748734,0.7827
9,9,3987,0,0,0,18,0,0,34,3,0,5.455202559511203,0.9808999999999999
10,10,3987,0,1,0,28,0,4,10,1,2,3.2661332481878804,0.6093999999999999
11,11,3987,0,2,0,0,0,0,0,0,0,28.672976508521423,0.7827
12,12,3987,0,3,29,0,0,0,0,0,0,39.87764464158195,0.6093999999999999
14,14,3987,0,3,0,0,0,0,0,0,0,20.85878136724358,0.6093999999999999
15,15,3987,0,3,0,4,0,1,2,0,1,13.392356943985943,0.6093999999999999
16,16,3987,0,2,0,0,0,0,0,0,0,11.91930578062936,0.7827
17,17,3987,0,0,0,5,0,1,27,1,3,5.228696590916273,0.7827
18,18,3987,0,0,0,5,0,1,23,1,0,8.015152150839183,0.9808999999999999
20,20,3987,0,2,0,0,0,0,0,0,0,30.131131636354,0.7827
21,21,3987,0,0,0,6,0,6,37,0,0,5.082798790719462,0.9808999999999999
22,22,3987,0,1,0,21,0,2,38,4,1,1.1514569525266678,0.6025
23,23,3987,0,3,51,0,3,0,0,0,0,35.74032978561421,0.6093999999999999
24,24,3987,0,3,0,0,0,0,0,0,0,19.659414425069848,0.6093999999999999
26,26,3987,0,3,17,0,0,0,0,0,0,25.483527178567936,0.6093999999999999
27,27,3987,0,3,0,0,0,0,0,0,0,15.924840575190878,0.6093999999999999
28,28,3987,0,2,0,0,0,0,0,0,0,7.756757622102918,0.7827
29,29,3987,0,0,0,22,0,4,44,4,0,3.9456060687985017,0.7827
30,30,3987,0,0,0,7,0,0,12,1,1,7.350504087310871,0.9808999999999999
32,32,3987,0,2,0,0,0,0,0,0,0,32.12138616141788,0.7827
33,33,3987,0,0,0,22,0,1,30,1,0,4.4595981531283,0.9808999999999999
34,34,3987,0,1,0,22,0,3,0,2,0,3.296634443834536,0.6093999999999999
35,35,3987,0,3,0,0,0,0,0,0,0,37.7859599057001,0.6093999999999999
0,0,3988,0,3,37,0,0,0,0,0,0,34.08982149266405,0.6015999999999999
2,2,3988,0,3,0,0,0,0,0,0,0,30.408608861466504,0.6015999999999999
3,3,3988,0,1,0,34,0,2,46,6,2,12.598279863791994,0.6015999999999999
4,4,3988,0,2,0,3,0,0,0,0,0,9.178532421694,0.8051999999999999
6,6,3988,0,0,0,16,0,3,46,2,1,7.950698321037779,0.9808999999999999
8,8,3988,0,2,0,0,0,0,0,0,0,35.203369813719284,0.8051999999999999
9,9,3988,0,0,0,13,0,1,27,3,1,5.453981420494102,0.9808999999999999
10,10,3988,0,1,0,24,0,4,6,1,2,3.2654061075877947,0.6015999999999999
11,11,3988,0,2,0,0,0,0,0,0,0,28.667679387632298,0.8051999999999999
12,12,3988,0,3,35,0,0,0,0,0,0,39.87617030331941,0.6015999999999999
14,14,3988,0,3,0,0,0,0,0,0,0,20.8564158881408,0.6015999999999999
15,15,3988,0,1,0,5,0,3,1,0,1,13.389312603115698,0.6015999999999999
16,16,3988,0,2,0,0,0,0,0,0,0,11.91791036573893,0.8051999999999999
17,17,3988,0,0,0,10,0,1,20,2,2,5.227601514029184,0.8051999999999999
18,18,3988,0,0,0,5,0,0,24,1,0,8.01332200427441,0.9808999999999999
20,20,3988,0,2,0,0,0,0,0,0,0,30.1266046728254,0.8051999999999999
21,21,3988,0,2,0,4,0,3,40,0,0,5.081827823809157,0.9808999999999999
22,22,3988,0,1,0,24,0,1,43,4,0,1.151341548674041,0.6097
23,23,3988,0,3,46,0,1,0,0,0,0,35.73703880492446,0.6015999999999999
24,24,3988,0,3,0,0,0,0,0,0,0,19.656672222897814,0.6015999999999999
26,26,3988,0,3,11,0,0,0,0,0,0,25.480912824146,0.6015999999999999
27,27,3988,0,3,0,0,0,0,0,0,0,15.924728501089591,0.6015999999999999
28,28,3988,0,2,0,0,0,0,0,0,0,7.756329466016903,0.8051999999999999
29,29,3988,0,0,0,22,0,5,39,4,0,3.944756103600322,0.8051999999999999
30,30,3988,0,0,0,6,0,1,14,1,1,7.348738508509801,0.9808999999999999
32,32,3988,0,2,0,0,0,0,0,0,0,32.11730775681494,0.8051999999999999
33,33,3988,0,0,0,20,0,5,41,1,0,4.458669677006149,0.9808999999999999
34,34,3988,0,1,0,21,0,1,0,2,1,3.2961713288907037,0.6015999999999999
35,35,3988,0,3,0,0,0,0,0,0,0,37.78437887134993,0.6015999999999999
0,0,3989,0,3,31,0,0,0,0,0,0,34.08735654236444,0.591
2,2,3989,0,3,0,0,0,0,0,0,0,30.405861287432973,0.591
3,3,3989,0,1,0,35,0,5,48,6,2,12.595236232274983,0.591
4,4,3989,0,2,0,3,0,1,0,0,0,9.176883758725964,0.7859
6,6,3989,0,0,0,15,0,2,38,2,1,7.948930364446467,0.9821
8,8,3989,0,2,0,0,0,0,0,0,0,35.20024850196345,0.7859
9,9,3989,0,0,0,21,0,1,28,4,0,5.452702755358667,0.9821
10,10,3989,0,1,0,23,0,4,4,1,2,3.264865958206238,0.591
11,11,3989,0,2,0,0,0,0,0,0,0,28.662848159909867,0.7859
12,12,3989,0,3,42,0,0,0,0,0,0,39.87515885372368,0.591
14,14,3989,0,3,0,0,0,0,0,0,0,20.854442793706983,0.591
15,15,3989,0,1,0,5,0,0,5,0,2,13.38617761344803,0.591
16,16,3989,0,2,0,0,0,0,0,0,0,11.916775212463596,0.7859
17,17,3989,0,0,0,16,0,2,22,2,2,5.226646666547945,0.7859
18,18,3989,0,0,0,6,0,0,21,1,0,8.011636000772894,0.9821
20,20,3989,0,2,0,0,0,0,0,0,0,30.122292316253574,0.7859
21,21,3989,0,2,0,4,0,3,40,0,0,5.080729863200279,0.9821
22,22,3989,0,1,0,25,0,3,40,5,1,1.1514070849827107,0.5966
23,23,3989,0,3,43,0,0,0,0,0,0,35.73395191665179,0.591
24,24,3989,0,3,0,0,0,0,0,0,0,19.653945116644667,0.591
26,26,3989,0,3,15,0,0,0,0,0,0,25.478669538891054,0.591
27,27,3989,0,3,0,0,0,0,0,0,0,15.924594950255738,0.591
28,28,3989,0,2,0,0,0,0,0,0,0,7.75571766237924,0.7859
29,29,3989,0,0,0,22,0,6,42,3,0,3.9439204304547095,0.7859
30,30,3989,0,0,0,7,0,0,14,0,1,7.347164960521656,0.9821
32,32,3989,0,2,0,0,0,0,0,0,0,32.11451703089161,0.7859
33,33,3989,0,0,0,22,0,8,29,3,0,4.4577855875131664,0.9821
34,34,3989,0,1,0,18,0,3,0,2,0,3.295837909700868,0.591
35,35,3989,0,3,0,0,0,0,0,0,0,37.78333075774467,0.591
0,0,3990,0,3,46,0,2,0,0,0,0,34.08481802941298,0.65
2,2,3990,0,3,0,0,0,0,0,0,0,30.403367264244785,0.65
3,3,3990,0,1,0,33,0,3,49,6,2,12.592248053011351,0.65
4,4,3990,0,2,0,1,0,0,0,0,0,9.17517805188104,0.7625
6,6,3990,0,0,0,23,0,6,39,2,1,7.947043742558304,0.9195
8,8,3990,0,2,0,0,0,0,0,0,0,35.19558901621265,0.7625
9,9,3990,0,0,0,17,0,0,36,4,1,5.451584306114203,0.9195
10,10,3990,0,1,0,25,0,5,10,1,2,3.264361732882369,0.65
11,11,3990,0,2,0,0,0,0,0,0,0,28.656584840711695,0.7625
12,12,3990,0,3,56,0,0,0,0,0,0,39.87367651125627,0.65
14,14,3990,0,3,0,0,0,0,0,0,0,20.852467944009557,0.65
15,15,3990,0,3,0,3,0,1,5,0,2,13.383059292657256,0.65
16,16,3990,0,2,0,0,0,0,0,0,0,11.914802380561014,0.7625
17,17,3990,0,0,0,14,0,0,16,2,3,5.225492016262613,0.7625
18,18,3990,0,0,0,7,0,1,19,1,0,8.009892952181458,0.9195
20,20,3990,0,2,0,0,0,0,0,0,0,30.117112112474288,0.7625
21,21,3990,0,0,0,8,0,3,36,0,0,5.07951010220278,0.9195
22,22,3990,0,1,0,34,0,6,46,5,1,1.1514137231694688,0.5763
23,23,3990,0,3,32,0,1,0,0,0,0,35.73042005735524,0.65
24,24,3990,0,3,0,0,0,0,0,0,0,19.65102069085271,0.65
26,26,3990,0,3,14,0,0,0,0,0,0,25.47659083299422,0.65
27,27,3990,0,3,0,0,0,0,0,0,0,15.92411790801258,0.65
28,28,3990,0,2,0,0,0,0,0,0,0,7.754839499896899,0.7625
29,29,3990,0,0,0,20,0,5,40,3,0,3.9431649057696783,0.7625
30,30,3990,0,0,0,6,0,0,13,1,1,7.345564256186843,0.9195
32,32,3990,0,2,0,0,0,0,0,0,0,32.110990548582144,0.7625
33,33,3990,0,0,0,19,0,4,36,3,0,4.45697766170804,0.9195
34,34,3990,0,1,0,18,0,1,0,1,0,3.2953366999901794,0.65
35,35,3990,0,3,0,0,0,0,0,0,0,37.78195266615797,0.65
0,0,3991,0,3,49,0,0,0,0,0,0,34.08230640086455,0.6476
2,2,3991,0,3,0,0,0,0,0,0,0,30.401113428040443,0.6476
3,3,3991,0,1,0,31,0,2,45,6,2,12.589324209550496,0.6476
4,4,3991,0,2,0,1,0,0,0,0,0,9.174019315053956,0.7603000000000001
6,6,3991,0,0,0,14,0,2,35,1,1,7.945356750993038,0.9175000000000001
8,8,3991,0,2,0,0,0,0,0,0,0,35.19237443331824,0.7603000000000001
9,9,3991,0,0,0,18,0,0,33,4,0,5.450362371779865,0.9175000000000001
10,10,3991,0,1,0,24,0,1,9,1,2,3.2637520967408777,0.6476
11,11,3991,0,2,0,0,0,0,0,0,0,28.651564777379583,0.7603000000000001
12,12,3991,0,3,38,0,0,0,0,0,0,39.87310888205219,0.6476
14,14,3991,0,3,0,0,0,0,0,0,0,20.85082001216727,0.6476
15,15,3991,0,1,0,5,0,1,8,0,2,13.379955530025772,0.6476
16,16,3991,0,2,0,0,0,0,0,0,0,11.913925538273183,0.7603000000000001
17,17,3991,0,0,0,14,0,2,20,2,2,5.2242591419483775,0.7603000000000001
18,18,3991,0,2,0,4,0,0,16,1,0,8.00797771453048,0.9175000000000001
20,20,3991,0,2,0,0,0,0,0,0,0,30.11258089536622,0.7603000000000001
21,21,3991,0,0,0,7,0,2,40,0,0,5.078361983901745,0.9175000000000001
22,22,3991,0,1,0,22,0,1,34,4,2,1.151345538509877,0.5803999999999999
23,23,3991,0,3,37,0,2,0,0,0,0,35.72710890790427,0.6476
24,24,3991,0,3,0,0,0,0,0,0,0,19.648390278674253,0.6476
26,26,3991,0,3,9,0,0,0,0,0,0,25.47518742749016,0.6476
27,27,3991,0,3,0,0,0,0,0,0,0,15.924231622631796,0.6476
28,28,3991,0,2,0,0,0,0,0,0,0,7.754265543731088,0.7603000000000001
29,29,3991,0,0,0,19,0,2,41,3,0,3.9423272619476872,0.7603000000000001
30,30,3991,0,0,0,6,0,0,12,1,1,7.344018828220446,0.9175000000000001
32,32,3991,0,2,0,0,0,0,0,0,0,32.107783368704865,0.7603000000000001
33,33,3991,0,0,0,17,0,4,40,2,0,4.456026076775634,0.9175000000000001
34,34,3991,0,1,0,19,0,1,0,1,0,3.294962458975351,0.6476
35,35,3991,0,3,0,0,0,0,0,0,0,37.78139680675638,0.6476
0,0,3992,0,3,34,0,1,0,0,0,0,34.07992309179996,0.65
2,2,3992,0,3,0,0,0,0,0,0,0,30.39952429455935,0.65
3,3,3992,0,1,0,33,0,3,44,6,2,12.586430077146474,0.65
4,4,3992,0,2,0,4,0,0,0,0,0,9.172726807760016,0.7581
6,6,3992,0,0,0,15,0,3,42,1,1,7.943621159723302,0.913
8,8,3992,0,2,0,0,0,0,0,0,0,35.18589862931456,0.7581
9,9,3992,0,0,0,14,0,1,33,4,0,5.449147275586149,0.913
10,10,3992,0,1,0,25,0,6,8,1,2,3.26315798067784,0.65
11,11,3992,0,2,0,0,0,0,0,0,0,28.64559334372634,0.7581
12,12,3992,0,3,38,0,0,0,0,0,0,39.87270624964656,0.65
14,14,3992,0,3,0,0,0,0,0,0,0,20.849195916947817,0.65
